"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#GiveGood as apposed to give bad?",FALSE,0,NA,2017-12-17 05:58:22,FALSE,NA,"942272740966518784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","izzomich",0,FALSE,FALSE,NA,NA
"2","Circling through the local Starbucks checking out our limited edition gift card!  They have been celebrating artist‚Ä¶ https://t.co/gVF76NDpvw",FALSE,41,NA,2017-12-17 05:56:12,TRUE,NA,"942272194884730880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","larsulrich",4,FALSE,FALSE,NA,NA
"3","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 05:54:43,FALSE,NA,"942271819855417344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NostalgiaOD",1359,TRUE,FALSE,NA,NA
"4","#GiveGood smile at a stranger. It might make their day better!",FALSE,0,NA,2017-12-17 05:53:02,FALSE,NA,"942271397602217985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atlantajoy",0,FALSE,FALSE,NA,NA
"5","RT @starbucksprtnrs: Back again! #GiveGood to your friends and family this weekend with a 30% off coupon. Head over to: https://t.co/AUWtZR‚Ä¶",FALSE,0,NA,2017-12-17 05:52:54,FALSE,NA,"942271364924354560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbholasjonas1",37,TRUE,FALSE,NA,NA
"6","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",FALSE,0,NA,2017-12-17 05:51:39,FALSE,NA,"942271049936375808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbholasjonas1",663,TRUE,FALSE,NA,NA
"7","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",FALSE,0,NA,2017-12-17 05:51:25,FALSE,NA,"942270989903286272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbholasjonas1",330,TRUE,FALSE,NA,NA
"8","Sending love to my homies at @Starbucks ‚ù§Ô∏è #GiveGood",FALSE,0,NA,2017-12-17 05:51:18,FALSE,NA,"942270960463474688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbholasjonas1",0,FALSE,FALSE,NA,NA
"9","RT @MsD422: #givegood¬† Spread cheer this holiday season by surprising someone with a‚Äùjust because‚Äù act of kindness.",FALSE,0,NA,2017-12-17 05:50:49,FALSE,NA,"942270840061566976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","LoveleeJess",291,TRUE,FALSE,NA,NA
"10","RT @mainstreetnorth: Starbucks sent me a hand written note. Like how freaking adorable is this! #givegood  I seriously needed this today. h‚Ä¶",FALSE,0,NA,2017-12-17 05:48:20,FALSE,NA,"942270215588478977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dukesgirl09",17,TRUE,FALSE,NA,NA
"11","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",FALSE,0,NA,2017-12-17 05:47:50,FALSE,NA,"942270088136286208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MandieeCakes",290,TRUE,FALSE,NA,NA
"12","Happy holidays  #givegood",FALSE,0,NA,2017-12-17 05:46:36,FALSE,NA,"942269778621734912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Bea88179094",0,FALSE,FALSE,NA,NA
"13","we are called to be kind. #givegood",FALSE,0,NA,2017-12-17 05:46:27,FALSE,NA,"942269742697476096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeckalinaR",0,FALSE,FALSE,NA,NA
"14","RT @AngiGrrrl: Loving all the Starbucks love. #GiveGood",FALSE,0,NA,2017-12-17 05:44:26,FALSE,NA,"942269232502501376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"15","#givegood, spreading holiday cheer with Starbucks! Ì†ΩÌ∏ç",FALSE,0,NA,2017-12-17 05:44:17,FALSE,NA,"942269195693314050",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Kicks4Berni",0,FALSE,FALSE,NA,NA
"16","Loving all the Starbucks love. #GiveGood",FALSE,1,NA,2017-12-17 05:42:26,FALSE,NA,"942268732323385344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngiGrrrl",1,FALSE,FALSE,NA,NA
"17","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",FALSE,0,NA,2017-12-17 05:42:24,FALSE,NA,"942268724127547393",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dfung1136",663,TRUE,FALSE,NA,NA
"18","RT @ladygaga: Thank u @Starbucks &amp; @Spotify for celebrating artists who #GiveGood with a donation to @BTWFoundation, and to great organizat‚Ä¶",FALSE,0,NA,2017-12-17 05:40:22,FALSE,NA,"942268209301999616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tania_Stefanni",5238,TRUE,FALSE,NA,NA
"19","Be kind #givegood",FALSE,0,NA,2017-12-17 05:36:39,FALSE,NA,"942267275750596608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_amassey77",0,FALSE,FALSE,NA,NA
"20","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-17 05:32:56,FALSE,NA,"942266339510620160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bruhitzNaZair",575,TRUE,FALSE,NA,NA
"21","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",FALSE,0,NA,2017-12-17 05:32:14,FALSE,NA,"942266161525338113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gibbgreen",330,TRUE,FALSE,NA,NA
"22","I see more and more homeless people with dogs. Carry dog food with you in baggies. If you give to a homeless person‚Ä¶ https://t.co/rzZJP5Xe9E",FALSE,1,NA,2017-12-17 05:30:18,TRUE,NA,"942265675397001217",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ilvlcymw",1,FALSE,FALSE,NA,NA
"23","Join Starbucks and #givegood during the holidays.",FALSE,0,NA,2017-12-17 05:29:27,FALSE,NA,"942265464473956354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HannahJ022094",0,FALSE,FALSE,NA,NA
"24","#givegood retweet for a chance to win",FALSE,0,NA,2017-12-17 05:26:24,FALSE,NA,"942264696849104897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Edimamae",0,FALSE,FALSE,NA,NA
"25","#givegood Just imagine if there were no Starbucks. That thought alone is reason enough to support them whenever possible. Give Ì†ΩÌ∏ä Good",FALSE,0,NA,2017-12-17 05:26:02,FALSE,NA,"942264604369047552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",0,FALSE,FALSE,NA,NA
"26","RT @MythicalBurrito: Love Starbucks! #givegood",FALSE,0,NA,2017-12-17 05:18:52,FALSE,NA,"942262798167527424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",0,TRUE,FALSE,NA,NA
"27","RT @keeara87: #GiveGood ‚ÄùYou Give Good Love"" by Whitney Houston",FALSE,0,NA,2017-12-17 05:18:28,FALSE,NA,"942262699123183616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"28","RT @cheyy_watts14: Everybody needs a little Starbucks in their life! Hint they have gift cards which are great Christmas presentsÌ†ΩÌ∏Ç
#givegood",FALSE,0,NA,2017-12-17 05:16:43,FALSE,NA,"942262257274191872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",0,TRUE,FALSE,NA,NA
"29","RT @MsD422: #givegood¬† Spread cheer this holiday season by surprising someone with a‚Äùjust because‚Äù act of kindness.",FALSE,0,NA,2017-12-17 05:16:35,FALSE,NA,"942262223048728579",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karynleecris20",291,TRUE,FALSE,NA,NA
"30","RT @asian_fury_: Starbucks gives me life #GiveGood",FALSE,0,NA,2017-12-17 05:16:30,FALSE,NA,"942262203738189824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",2,TRUE,FALSE,NA,NA
"31","RT @VjBettina: #GiveGood¬† retweet for a chance to win Starbucks for life. #starbucks #starbucksSNOB",FALSE,0,NA,2017-12-17 05:16:16,FALSE,NA,"942262146213253120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"32","#givegood anybody else love free starbucks??",FALSE,0,NA,2017-12-17 05:16:08,FALSE,NA,"942262111534694400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amd4ce",0,FALSE,FALSE,NA,NA
"33","RT @hardcorethotty: Hot cocoa is nice, maybe going out and passing it to the homeless would be even better 
#givegood",FALSE,0,NA,2017-12-17 05:16:03,FALSE,NA,"942262091288805377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"34","RT @wesguy93: Only one more to go for Starbucks for life!! #GiveGood",FALSE,0,NA,2017-12-17 05:13:19,FALSE,NA,"942261404714852352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"35","RT @tbbycat27: @Starbucks , pay it forward,#GiveGood",FALSE,0,NA,2017-12-17 05:13:07,FALSE,NA,"942261351795298304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"36","#givegood everyone spread some holiday cheer",FALSE,0,NA,2017-12-17 05:12:35,FALSE,NA,"942261219314069504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MariahFowlkes",0,FALSE,FALSE,NA,NA
"37","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",FALSE,0,NA,2017-12-17 05:11:43,FALSE,NA,"942260999721246721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DiannLaing",330,TRUE,FALSE,NA,NA
"38","RT @Megx1107: #GiveGood Starbucks for lifeee",FALSE,0,NA,2017-12-17 05:09:23,FALSE,NA,"942260414527787008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"39","RT @PaddyPhunt3928: #givegood Retweet to play Starbucks for life!",FALSE,0,NA,2017-12-17 05:09:20,FALSE,NA,"942260398740316160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"40","RT @ale_c_8: Pay it forward #GiveGood",FALSE,0,NA,2017-12-17 05:09:10,FALSE,NA,"942260357858582529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"41","RT @TurtleDiscovery: #GiveGood pay it forward, it brightens up days!",FALSE,0,NA,2017-12-17 05:09:07,FALSE,NA,"942260345896361984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"42","RT @daydreamer2489: Loving Starbucks this holiday season! #GiveGood",FALSE,0,NA,2017-12-17 05:09:03,FALSE,NA,"942260328737529856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"43","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 05:08:32,FALSE,NA,"942260200937082880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sadyalopez",1359,TRUE,FALSE,NA,NA
"44","RT @starbucksprtnrs: Back again! #GiveGood to your friends and family this weekend with a 30% off coupon. Head over to: https://t.co/AUWtZR‚Ä¶",FALSE,0,NA,2017-12-17 05:06:56,FALSE,NA,"942259796555702273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Readers_Escape",37,TRUE,FALSE,NA,NA
"45","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",FALSE,0,NA,2017-12-17 05:05:18,FALSE,NA,"942259384469528576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nickirvee",330,TRUE,FALSE,NA,NA
"46","Doing good &gt; Feeling good. #GiveGood",FALSE,1,NA,2017-12-17 04:59:18,FALSE,NA,"942257873962328064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","efuzz",0,FALSE,FALSE,NA,NA
"47","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",FALSE,0,NA,2017-12-17 04:54:39,FALSE,NA,"942256703562596352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DearestRose09",663,TRUE,FALSE,NA,NA
"48","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",FALSE,0,NA,2017-12-17 04:53:42,FALSE,NA,"942256465519226880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kstrizzy",663,TRUE,FALSE,NA,NA
"49","RT @Starbucksnews: .@DangeRussWilson and @Ciara spread some holiday cheer with the #GiveGood squad during their visit to @seattlechildren h‚Ä¶",FALSE,0,NA,2017-12-17 04:53:18,FALSE,NA,"942256365535248384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jirachiharuka",37,TRUE,FALSE,NA,NA
"50","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:52:55,FALSE,NA,"942256271251480576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DianeMonger",1359,TRUE,FALSE,NA,NA
"51","RT @mariap0117: No act of kindness no matter how small, is ever wasted #GiveGood",FALSE,0,NA,2017-12-17 04:52:22,FALSE,NA,"942256131421896704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jamlettmom",100,TRUE,FALSE,NA,NA
"52","Starbucks one of my favorite things to give! #givegood",FALSE,1,NA,2017-12-17 04:52:02,FALSE,NA,"942256046659252224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennyg5202",0,FALSE,FALSE,NA,NA
"53","RT @rdavisprof: Be kind to the less fortunate. #GiveGood",FALSE,0,NA,2017-12-17 04:50:26,FALSE,NA,"942255642974318592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","stonedoctorsem",3,TRUE,FALSE,NA,NA
"54","RT @TSherm69: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:50:11,FALSE,NA,"942255579459981312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","stonedoctorsem",3,TRUE,FALSE,NA,NA
"55","When you #GiveGood you feel good, do something kind before December ends!",FALSE,0,NA,2017-12-17 04:48:34,FALSE,NA,"942255172494901248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alejrzz_",0,FALSE,FALSE,NA,NA
"56","#givegood I'll settle for Starbucks for a Week.",FALSE,0,NA,2017-12-17 04:46:08,FALSE,NA,"942254560311152642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",0,FALSE,FALSE,NA,NA
"57","#GiveGood Starbucks",FALSE,0,NA,2017-12-17 04:45:51,FALSE,NA,"942254490635313152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vjrmire",0,FALSE,FALSE,NA,NA
"58","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",FALSE,0,NA,2017-12-17 04:43:17,FALSE,NA,"942253843026534400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","linvrod",330,TRUE,FALSE,NA,NA
"59","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:41:50,FALSE,NA,"942253481079070720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","staceyries",1359,TRUE,FALSE,NA,NA
"60","RT @mariap0117: No act of kindness no matter how small, is ever wasted #GiveGood",FALSE,0,NA,2017-12-17 04:39:54,FALSE,NA,"942252991318458370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShannaDLWilson",100,TRUE,FALSE,NA,NA
"61","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:39:50,FALSE,NA,"942252977791922176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShannaDLWilson",1359,TRUE,FALSE,NA,NA
"62","#givegood love giving Starbucks for Christmas!",FALSE,1,NA,2017-12-17 04:39:45,FALSE,NA,"942252955784417280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MellieJ71",0,FALSE,FALSE,NA,NA
"63","A smile and hello are never unwelcome.  #givegood",FALSE,0,NA,2017-12-17 04:38:12,FALSE,NA,"942252567068921856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","WendyGsxrpooh",0,FALSE,FALSE,NA,NA
"64","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:38:09,FALSE,NA,"942252553751990272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheQuietLion1",1359,TRUE,FALSE,NA,NA
"65","Loving Starbucks this holiday season! #GiveGood",FALSE,1,NA,2017-12-17 04:38:06,FALSE,NA,"942252539772325888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daydreamer2489",1,FALSE,FALSE,NA,NA
"66","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:36:58,FALSE,NA,"942252253192314880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wellgimlives",1359,TRUE,FALSE,NA,NA
"67","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:35:48,FALSE,NA,"942251963185582080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steffey_shannon",1359,TRUE,FALSE,NA,NA
"68","#GiveGood pay it forward, it brightens up days!",FALSE,1,NA,2017-12-17 04:32:06,FALSE,NA,"942251028740755457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TurtleDiscovery",1,FALSE,FALSE,NA,NA
"69","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:30:38,FALSE,NA,"942250661567066112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","engine1589",1359,TRUE,FALSE,NA,NA
"70","Thank you, Starbucks, for the kind gift! Karen &amp; I enjoying a Christmas treat from you wonderful folks #GiveGood https://t.co/wPOCiAC93e",FALSE,2,NA,2017-12-17 04:30:34,FALSE,NA,"942250646593564677",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tepsamark",0,FALSE,FALSE,NA,NA
"71","Pay it forward #GiveGood",FALSE,1,NA,2017-12-17 04:29:34,FALSE,NA,"942250393211301889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ale_c_8",1,FALSE,FALSE,NA,NA
"72","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",FALSE,0,NA,2017-12-17 04:28:32,FALSE,NA,"942250132564783104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilonat",290,TRUE,FALSE,NA,NA
"73","Starbucks for life #givegood",FALSE,0,NA,2017-12-17 04:28:30,FALSE,NA,"942250125056884738",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Cash4Gold3",0,FALSE,FALSE,NA,NA
"74","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:27:53,FALSE,NA,"942249967908896768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akd148",1359,TRUE,FALSE,NA,NA
"75","#givegood Starbucks hot chocolate is phenomenal! Ì†ΩÌ±èÌ†ΩÌ±çÌ†ΩÌπå",FALSE,0,NA,2017-12-17 04:27:50,FALSE,NA,"942249958207606784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",0,FALSE,FALSE,NA,NA
"76","#givegood Retweet to play Starbucks for life!",FALSE,1,NA,2017-12-17 04:27:50,FALSE,NA,"942249955187724288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","PaddyPhunt3928",1,FALSE,FALSE,NA,NA
"77","#GiveGood Starbucks for lifeee",FALSE,1,NA,2017-12-17 04:27:10,FALSE,NA,"942249790343139328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Megx1107",1,FALSE,FALSE,NA,NA
"78","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:23:36,FALSE,NA,"942248891004567554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lheyonme",1359,TRUE,FALSE,NA,NA
"79","RT @mariap0117: No act of kindness no matter how small, is ever wasted #GiveGood",FALSE,0,NA,2017-12-17 04:22:34,FALSE,NA,"942248631444185089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loveememariee",100,TRUE,FALSE,NA,NA
"80","Kids &amp; grandkids remember your gift of time long after the material stuff is forgotten. #givegood",FALSE,0,NA,2017-12-17 04:19:44,FALSE,NA,"942247917913497600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EstherPintero",0,FALSE,FALSE,NA,NA
"81","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",FALSE,0,NA,2017-12-17 04:17:42,FALSE,NA,"942247405730304000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NikkiHengel",671,TRUE,FALSE,NA,NA
"82","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-17 04:15:05,FALSE,NA,"942246747459297281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lafefelaroux",1359,TRUE,FALSE,NA,NA
"83","Be kind to each other. #givegood",FALSE,0,NA,2017-12-17 04:14:08,FALSE,NA,"942246507738255360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","beane_alicia",0,FALSE,FALSE,NA,NA
"84","I'm a huge Starbucks lover. In part due to the consistent quality of drinks. And in part because the staff at any l‚Ä¶ https://t.co/Q9UO4DN7ry",FALSE,3,NA,2017-12-17 04:12:52,TRUE,NA,"942246188308365313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apt_travel",2,FALSE,FALSE,NA,NA
"85","'Tis the season to #givegood",FALSE,0,NA,2017-12-17 04:10:13,FALSE,NA,"942245522827595776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amfain",0,FALSE,FALSE,NA,NA
"86","Everyone needs a hand up sometimes #givegood this holiday season.",FALSE,1,NA,2017-12-17 04:08:41,FALSE,NA,"942245136334864389",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alisonmrichards",0,FALSE,FALSE,NA,NA
"87","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",FALSE,0,NA,2017-12-17 04:08:31,FALSE,NA,"942245094949765120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","uclaRGaldamez",671,TRUE,FALSE,NA,NA
"88","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",FALSE,0,NA,2017-12-17 04:07:48,FALSE,NA,"942244915425284096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VVeeB",671,TRUE,FALSE,NA,NA
"89","No act of kindness no matter how small is ever wasted #GiveGood¬†‚òïÔ∏è",FALSE,1,NA,2017-12-17 04:06:32,FALSE,NA,"942244596318392320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","val_swope",0,FALSE,FALSE,NA,NA
"90","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",FALSE,0,NA,2017-12-17 04:04:33,FALSE,NA,"942244096063574016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","micalpt",290,TRUE,FALSE,NA,NA
"91","RT @mariap0117: No act of kindness no matter how small, is ever wasted #GiveGood",FALSE,0,NA,2017-12-17 04:03:54,FALSE,NA,"942243932741697538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robc3424",100,TRUE,FALSE,NA,NA
"92","RT @mariap0117: No act of kindness no matter how small, is ever wasted #GiveGood",FALSE,0,NA,2017-12-17 04:03:51,FALSE,NA,"942243920771035136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snitchseeker731",100,TRUE,FALSE,NA,NA
"93","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",FALSE,0,NA,2017-12-17 04:03:03,FALSE,NA,"942243721252282370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snitchseeker731",671,TRUE,FALSE,NA,NA
